merchant_group,merchant_name,cc_type,cc_code
Travel & T&E,Bass PLC,Service Fee,63746
Utilities,Rodriguez-Johnson,Adjustment,61270
Utilities,"Hale, Myers and Larson",Service Fee,68089
Travel & T&E,Jones-Young,ACH Debit,65054
Logistics,Abbott-Munoz,POS Purchase,57164
Software & SaaS,"Schmidt, Hansen and Stewart",ACH Debit,61270
Marketing,"Conner, Li and Santiago",Refund,69726
Logistics,Harper and Sons,ACH Debit,62403
Logistics,Torres Group,POS Purchase,56515
Travel & T&E,"Adams, Christian and Rivas",Refund,62449
Office Supplies,May-Ross,Wire Transfer,53358
Professional Services,"Hernandez, Thompson and Boyd",Wire Transfer,68089
Utilities,Wolf-Harris,Refund,62449
Logistics,"Kelley, Nguyen and Vang",Wire Transfer,63825
Marketing,"Brooks, Lam and Hayes",POS Purchase,57164
Office Supplies,"Taylor, Wright and Davidson",Adjustment,69309
Travel & T&E,Stein-Silva,POS Purchase,57164
Travel & T&E,Johnston-Hines,Service Fee,53039
Travel & T&E,Collins Group,Service Fee,63746
Software & SaaS,Bruce-Gonzalez,Refund,62449
Logistics,Morgan-French,Wire Transfer,51423
Professional Services,Spence PLC,Adjustment,69349
Logistics,Harris-Walters,Refund,69726
Utilities,"Patterson, Smith and Jones",Wire Transfer,51423
Software & SaaS,Cordova Group,Online Payment,53070
Travel & T&E,Brown Group,Refund,69726
Professional Services,Ortiz Ltd,ACH Debit,65054
Utilities,Morgan-Schwartz,POS Purchase,57164
Travel & T&E,Blake Group,Wire Transfer,63825
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Travel & T&E,Dudley Group,Wire Transfer,51423
Logistics,Gray-Mayo,ACH Debit,61270
Marketing,"Mcdaniel, Bentley and Mclaughlin",Adjustment,64719
Office Supplies,Moody-Taylor,Service Fee,63825
Professional Services,"Suarez, Shields and Hill",Service Fee,63825
Software & SaaS,"Mitchell, Nelson and Flores",Refund,62449
Professional Services,Meadows PLC,Wire Transfer,68089
Software & SaaS,Moon-White,Adjustment,64719
Utilities,White-Lewis,Refund,69726
Travel & T&E,Bruce-Villegas,Service Fee,63746
Software & SaaS,"Sanchez, Wheeler and Harvey",Online Payment,53070
Logistics,Abbott-Munoz,POS Purchase,57164
Logistics,Walker-Jones,Adjustment,61270
Utilities,Fernandez and Sons,ACH Debit,61270
Logistics,Wells Inc,Wire Transfer,62403
Travel & T&E,"Gould, Marshall and Scott",Service Fee,53039
Logistics,Coffey-Phillips,POS Purchase,57164
Travel & T&E,"Ramirez, Strickland and Washington",Wire Transfer,68089
Software & SaaS,White-Estes,Service Fee,68089
Software & SaaS,Cordova Group,Online Payment,53070
Travel & T&E,Riggs PLC,Wire Transfer,53358
Utilities,"Hicks, Bullock and Bailey",Wire Transfer,62403
Office Supplies,Carlson-Cruz,Wire Transfer,51423
Logistics,Coffey-Phillips,POS Purchase,57164
Software & SaaS,Spencer-Lee,Online Payment,53070
Professional Services,Jones Inc,POS Purchase,57164
Marketing,Ramirez Group,ACH Debit,62403
Travel & T&E,Diaz-Ball,ACH Debit,52848
Software & SaaS,Thomas and Sons,Service Fee,53070
Professional Services,Galloway-Wyatt,Adjustment,69349
Office Supplies,Mendez and Sons,Service Fee,63746
Office Supplies,Garcia-Lozano,Online Payment,53070
Professional Services,Jones-Fox,Adjustment,69349
Travel & T&E,"Lee, Horton and Snyder",Refund,69726
Utilities,Walker Ltd,ACH Debit,52848
Marketing,Yu Inc,Wire Transfer,63825
Office Supplies,Ramirez-Bean,Online Payment,53070
Travel & T&E,"Valentine, Joyce and Murray",Wire Transfer,51423
Utilities,White-Lewis,Refund,69726
Office Supplies,"Newton, Moore and Perry",Adjustment,61270
Professional Services,Gray Group,Refund,69726
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Professional Services,"Watson, Anderson and Brown",Online Payment,53070
Logistics,"Nelson, Morton and Medina",Wire Transfer,68089
Office Supplies,Valentine-Holland,Wire Transfer,53358
Professional Services,Anderson-Bell,POS Purchase,57164
Office Supplies,Willis and Sons,Wire Transfer,62403
Professional Services,Byrd-Le,Refund,69726
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Logistics,Coffey-Phillips,POS Purchase,57164
Marketing,Guerrero Inc,Refund,62449
Professional Services,Ross LLC,Online Payment,53070
Travel & T&E,"Tapia, Vaughn and Lee",ACH Debit,52848
Travel & T&E,"Joyce, Wilson and Lam",Service Fee,53039
Office Supplies,Good-Hodges,ACH Debit,61270
Marketing,Jones Inc,Online Payment,53169
Office Supplies,Williams-Brown,ACH Debit,52848
Travel & T&E,Blackwell LLC,ACH Debit,61270
Logistics,Russell-Daniels,Wire Transfer,62403
Office Supplies,Cole-Palmer,Service Fee,53070
Logistics,Smith-Grimes,Refund,69726
Software & SaaS,"Yates, Ramsey and Pittman",Refund,62449
Office Supplies,Kerr-Evans,ACH Debit,65054
Professional Services,Gibson-Morris,POS Purchase,56515
Office Supplies,Novak and Sons,Wire Transfer,67571
Office Supplies,Nolan and Sons,ACH Debit,54572
Logistics,Price LLC,Wire Transfer,67571
Professional Services,Gray Group,Refund,69726
Software & SaaS,Schmidt PLC,Recurring Subscription,61029
Professional Services,Gibson-Morris,POS Purchase,56515
Utilities,Fernandez and Sons,ACH Debit,61270
Software & SaaS,Collier-Gillespie,Refund,57223
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Logistics,Rangel LLC,Wire Transfer,62403
Professional Services,Gray Group,Refund,69726
Travel & T&E,Mccarthy Inc,ACH Debit,54572
Marketing,Smith and Sons,Service Fee,68089
Office Supplies,Lam LLC,Wire Transfer,63825
Software & SaaS,Strickland-Shaw,Adjustment,64719
Logistics,Hicks-Hill,Online Payment,53070
Office Supplies,Cole-Palmer,Service Fee,53070
Travel & T&E,Hancock Inc,Wire Transfer,67571
Logistics,Garcia-Smith,ACH Debit,62403
Office Supplies,Cole-Palmer,Service Fee,53070
Software & SaaS,Kelly-Norman,Service Fee,53039
Office Supplies,"Ramos, Nelson and Fischer",Wire Transfer,53358
Utilities,Novak PLC,Refund,57223
Utilities,"Avery, Horton and Fernandez",Service Fee,63825
Utilities,"Bentley, Lynch and Henderson",Wire Transfer,51423
Marketing,"James, Stewart and Higgins",Adjustment,69349
Software & SaaS,Hughes Inc,Wire Transfer,67571
Software & SaaS,"Sanchez, Wheeler and Harvey",Online Payment,53070
Marketing,"Smith, Gilmore and Johnston",POS Purchase,56515
Software & SaaS,"Dyer, Potter and Mack",POS Purchase,57164
Software & SaaS,Bowen Group,Service Fee,63825
Logistics,Morgan-French,Wire Transfer,51423
Professional Services,Jones-Fox,Adjustment,69349
Office Supplies,Perry-Davis,Wire Transfer,62403
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Office Supplies,Campbell-Clark,Adjustment,61270
Marketing,"Smith, Gilmore and Johnston",POS Purchase,56515
Logistics,Ford-Spencer,Wire Transfer,62403
Utilities,"Wise, Conley and Stephenson",ACH Debit,65054
Utilities,Novak PLC,Refund,57223
Logistics,Reynolds Ltd,Service Fee,68089
Professional Services,Galloway-Wyatt,Adjustment,69349
Software & SaaS,Ware and Sons,Adjustment,69349
Professional Services,Smith-Bell,ACH Debit,61270
Utilities,"Wise, Conley and Stephenson",ACH Debit,65054
Office Supplies,"Kennedy, Johnson and Lucas",Adjustment,61270
Logistics,King-Martinez,ACH Debit,61270
Travel & T&E,Li-Thompson,Online Payment,59012
Marketing,"Pierce, Bell and Chavez",ACH Debit,54572
Travel & T&E,Hill Inc,Refund,62449
Marketing,Miller-Wright,ACH Debit,62403
Travel & T&E,Bruce-Villegas,Service Fee,63746
Travel & T&E,Young-Martinez,Wire Transfer,58667
Professional Services,Marshall-Elliott,ACH Debit,52848
Travel & T&E,Young-Allen,Refund,62449
Marketing,Richards-Carson,Wire Transfer,63825
Utilities,"Bentley, Lynch and Henderson",Wire Transfer,51423
Software & SaaS,Moore Group,Adjustment,61270
Travel & T&E,Hernandez Inc,Refund,57223
Marketing,Yu Inc,Wire Transfer,63825
Logistics,"Brown, Harris and Dougherty",Online Payment,53070
Marketing,Wagner-King,Refund,57223
Office Supplies,Jones Inc,Service Fee,53070
Office Supplies,Novak and Sons,Wire Transfer,67571
Office Supplies,Campbell-Clark,Adjustment,61270
Utilities,"Mcclure, Ward and Lee",Adjustment,69309
Office Supplies,Frank-Bradley,POS Purchase,56515
Professional Services,Byrd-Le,Refund,69726
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Software & SaaS,"Lewis, Kennedy and Santana",POS Purchase,57164
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Office Supplies,Brennan-Johnson,Online Payment,53070
Professional Services,Byrd-Le,Refund,69726
Office Supplies,May-Ross,Wire Transfer,53358
Software & SaaS,Bruce-Gonzalez,Refund,62449
Office Supplies,May-Ross,Wire Transfer,53358
Office Supplies,May-Ross,Wire Transfer,53358
Marketing,Guerrero Inc,Refund,62449
Utilities,"Mcclure, Ward and Lee",Adjustment,69309
Marketing,"Higgins, Strickland and Martin",Wire Transfer,68089
Software & SaaS,Ryan PLC,Refund,69726
Marketing,Smith and Sons,Service Fee,68089
Software & SaaS,Duran LLC,Service Fee,68089
Logistics,"Fernandez, Kim and George",POS Purchase,57164
Software & SaaS,Russell Group,ACH Debit,62403
Travel & T&E,"Bryan, Smith and Booth",POS Purchase,57164
Marketing,"Miller, Lucas and Williams",Recurring Subscription,61029
Logistics,Smith-Grimes,Refund,69726
Software & SaaS,Jones and Sons,Online Payment,59012
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Logistics,Torres Group,POS Purchase,56515
Office Supplies,"Wood, Hunter and Peterson",Wire Transfer,51423
Office Supplies,Campbell-Clark,Adjustment,61270
Utilities,Ortiz-Morgan,Adjustment,64719
Marketing,Ramirez Group,ACH Debit,62403
Marketing,"Graham, Olsen and Costa",Wire Transfer,51423
Travel & T&E,Gonzales-Harrison,Adjustment,69309
Professional Services,Gray Group,Refund,69726
Logistics,"Edwards, Baker and Anderson",ACH Debit,62403
Marketing,Williams-Cook,ACH Debit,62403
Utilities,Walker Ltd,ACH Debit,52848
Travel & T&E,James Group,Adjustment,69349
Office Supplies,"Wood, Tran and Cooper",ACH Debit,52848
Software & SaaS,Ware and Sons,Adjustment,69349
Travel & T&E,Blackwell LLC,ACH Debit,61270
Logistics,"Henderson, Ramirez and Lewis",POS Purchase,57164
Utilities,Lowery-Kennedy,Service Fee,68089
Utilities,"Harvey, Davis and Crane",Service Fee,68089
Utilities,"Hartman, Romero and Smith",ACH Debit,54572
Logistics,King-Martinez,ACH Debit,61270
Logistics,Gonzalez Group,Service Fee,63825
Office Supplies,"Richardson, Farmer and Andrews",Recurring Subscription,61029
Software & SaaS,Davis-Lewis,Online Payment,53169
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Logistics,Davis PLC,ACH Debit,61270
Marketing,Nolan-Flynn,ACH Debit,62403
Professional Services,Frazier Inc,Refund,57223
Software & SaaS,"Turner, Riggs and Roman",Refund,69726
Travel & T&E,Blake Group,Wire Transfer,63825
Utilities,King-Smith,Wire Transfer,63825
Logistics,Jones-Soto,Wire Transfer,58667
Travel & T&E,Collins Group,Service Fee,63746
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Software & SaaS,Moon-White,Adjustment,64719
Marketing,Smith and Sons,Service Fee,68089
Utilities,"Hurst, Freeman and Nelson",Online Payment,59012
Travel & T&E,Collins Group,Service Fee,63746
Professional Services,Ortiz Ltd,ACH Debit,65054
Logistics,"Lamb, Martin and Kim",Wire Transfer,53358
Marketing,"Mcdaniel, Bentley and Mclaughlin",Adjustment,64719
Office Supplies,Williams-Brown,ACH Debit,52848
Office Supplies,Davis and Sons,Refund,57223
Office Supplies,"Estrada, Williams and Foster",Wire Transfer,68089
Utilities,"Watts, Robinson and Nguyen",Refund,62449
Utilities,Parsons-Hall,Adjustment,64719
Office Supplies,Schmitt PLC,ACH Debit,62403
Professional Services,"Downs, Morris and Maddox",ACH Debit,52848
Professional Services,"Hernandez, Thompson and Boyd",Wire Transfer,68089
Office Supplies,Perry-Davis,Wire Transfer,62403
Professional Services,Brown-Wall,Service Fee,53070
Utilities,White-Lewis,Refund,69726
Professional Services,Byrd-Le,Refund,69726
Travel & T&E,Brown-Copeland,Service Fee,63825
Office Supplies,"Richardson, Farmer and Andrews",Recurring Subscription,61029
Marketing,Bright-Francis,Wire Transfer,53358
Utilities,"Evans, Hayden and Vaughn",Service Fee,53070
Travel & T&E,Monroe-Carpenter,Service Fee,63825
Logistics,Hicks-Hill,Online Payment,53070
Marketing,Harvey PLC,Refund,69726
Marketing,Lee-Cooke,Recurring Subscription,61029
Marketing,Henry Group,POS Purchase,57164
Marketing,"Hall, Hansen and Barnett",Wire Transfer,58667
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Office Supplies,Valentine-Holland,Wire Transfer,53358
Travel & T&E,Jones-Young,ACH Debit,65054
Marketing,"Choi, Garcia and Farmer",Wire Transfer,67571
Travel & T&E,Arnold and Sons,POS Purchase,56515
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Professional Services,Jones Inc,POS Purchase,57164
Utilities,"Watts, Robinson and Nguyen",Refund,62449
Professional Services,Jones Inc,POS Purchase,57164
Logistics,Smith-Frost,Adjustment,64719
Travel & T&E,Gay Inc,Wire Transfer,51423
Office Supplies,"Burns, Hernandez and Ryan",Online Payment,53169
Utilities,Peterson-Beard,Online Payment,59012
Office Supplies,Schmitt PLC,ACH Debit,62403
Logistics,Gray-Mayo,ACH Debit,61270
Software & SaaS,Bowen Group,Service Fee,63825
Marketing,Ramirez Group,ACH Debit,62403
Logistics,Tran Inc,Service Fee,53070
Software & SaaS,Ware and Sons,Adjustment,69349
Professional Services,Taylor and Sons,Online Payment,53169
Travel & T&E,Li-Thompson,Online Payment,59012
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Software & SaaS,Davis Group,Recurring Subscription,61029
Software & SaaS,"Schmidt, Hansen and Stewart",ACH Debit,61270
Travel & T&E,Hernandez PLC,Wire Transfer,62403
Travel & T&E,"Beard, Peters and Black",Adjustment,69349
Logistics,Harper and Sons,ACH Debit,62403
Travel & T&E,Hill Inc,Refund,62449
Professional Services,Gregory-Watkins,Wire Transfer,68089
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Utilities,Robinson-Brock,Service Fee,63825
Professional Services,Warner-Gibson,Service Fee,63746
Utilities,Smith PLC,POS Purchase,56515
Utilities,Perez-White,ACH Debit,52848
Logistics,Salazar-Ball,POS Purchase,57164
Professional Services,Byrd-Le,Refund,69726
Travel & T&E,Walker-Flores,Refund,69726
Marketing,"Hoffman, Baker and Richards",POS Purchase,56515
Logistics,"Morris, Thompson and Williams",Wire Transfer,63825
Logistics,Tran Inc,Service Fee,53070
Office Supplies,"Taylor, Wright and Davidson",Adjustment,69309
Logistics,Henderson-Bernard,Wire Transfer,53358
Software & SaaS,"Hall, Baker and Moody",Online Payment,59012
Professional Services,Welch-Hogan,Online Payment,53169
Travel & T&E,Reid Group,Adjustment,69349
Marketing,"Choi, Garcia and Farmer",Wire Transfer,67571
Office Supplies,Anderson Group,Wire Transfer,68089
Logistics,Edwards-Scott,Refund,57223
Software & SaaS,Cordova Group,Online Payment,53070
Travel & T&E,"Johnston, Sanchez and Kennedy",Recurring Subscription,61029
Professional Services,"Garcia, Humphrey and Baker",Recurring Subscription,61029
Logistics,"Brown, Harris and Dougherty",Online Payment,53070
Utilities,Harvey-Allen,Service Fee,68089
Travel & T&E,Brown-Copeland,Service Fee,63825
Travel & T&E,Young-Allen,Refund,62449
Logistics,Hayes and Sons,ACH Debit,62403
Logistics,"Reyes, Chase and Jenkins",Recurring Subscription,61029
Travel & T&E,Hancock Inc,Wire Transfer,67571
Utilities,White-Lewis,Refund,69726
Logistics,King-Martinez,ACH Debit,61270
Professional Services,Medina-Navarro,Service Fee,63825
Travel & T&E,"Branch, Torres and Oliver",Adjustment,61270
Marketing,Arnold Ltd,ACH Debit,61270
Office Supplies,"Smith, Montoya and Evans",Wire Transfer,53358
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Logistics,Santana-Byrd,ACH Debit,65054
Travel & T&E,"Valentine, Joyce and Murray",Wire Transfer,51423
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Professional Services,Mckee-Lee,Service Fee,53070
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Travel & T&E,Stanley PLC,ACH Debit,61270
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Office Supplies,Anderson Group,Wire Transfer,68089
Professional Services,"Mccall, Hanson and Alvarado",Wire Transfer,67571
Professional Services,Medina-Navarro,Service Fee,63825
Software & SaaS,"Fisher, Wilson and Brown",Wire Transfer,58667
Logistics,Torres Group,POS Purchase,56515
Professional Services,"Rosales, Mitchell and Hines",Adjustment,69349
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Office Supplies,Roberts-Sullivan,Service Fee,63825
Logistics,"Edwards, Baker and Anderson",ACH Debit,62403
Logistics,Gutierrez Group,Adjustment,69309
Utilities,"Pugh, Henderson and Moon",Online Payment,53169
Office Supplies,"West, Henderson and Ramirez",Service Fee,68089
Office Supplies,Anderson Group,Wire Transfer,68089
Professional Services,Lee-Davis,Recurring Subscription,61029
Office Supplies,Lam LLC,Wire Transfer,63825
Travel & T&E,"Branch, Torres and Oliver",Adjustment,61270
Professional Services,"Diaz, Gibbs and Smith",Recurring Subscription,61029
Office Supplies,Johnston-Odonnell,Adjustment,69309
Logistics,Allen-Allen,Wire Transfer,62403
Logistics,Hicks-Hill,Online Payment,53070
Office Supplies,"Hernandez, Martinez and Weber",Adjustment,61270
Software & SaaS,Marshall-Petersen,Service Fee,63825
Logistics,Reynolds Ltd,Service Fee,68089
Utilities,Atkins PLC,Online Payment,59012
Software & SaaS,Kelly-Norman,Service Fee,53039
Travel & T&E,"Anderson, Roberts and Gilmore",Adjustment,64719
Professional Services,Byrd-Le,Refund,69726
Utilities,"Hartman, Romero and Smith",ACH Debit,54572
Logistics,Sandoval-Cunningham,Wire Transfer,58667
Travel & T&E,Reid-Poole,Service Fee,68089
Professional Services,Hughes-Alvarado,Wire Transfer,63825
Professional Services,"Hernandez, Thompson and Boyd",Wire Transfer,68089
Utilities,Perez Inc,Adjustment,61270
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Software & SaaS,Anderson-Bailey,ACH Debit,65054
Utilities,Wilkerson-Arias,Wire Transfer,63825
Travel & T&E,"Alvarado, Miller and Patterson",Service Fee,63825
Marketing,"James, Stewart and Higgins",Adjustment,69349
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Travel & T&E,Bass PLC,Service Fee,63746
Logistics,Rangel LLC,Wire Transfer,62403
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Logistics,"Edwards, Baker and Anderson",ACH Debit,62403
Marketing,"Conner, Li and Santiago",Refund,69726
Utilities,Novak PLC,Refund,57223
Office Supplies,"Smith, Montoya and Evans",Wire Transfer,53358
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Utilities,Baker and Sons,Service Fee,63825
Logistics,"Washington, Hardy and Bray",ACH Debit,52848
Office Supplies,"Miller, Hernandez and Reyes",Wire Transfer,58667
Travel & T&E,Mccarthy Inc,ACH Debit,54572
Professional Services,"Watson, Anderson and Brown",Online Payment,53070
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Travel & T&E,Li-Thompson,Online Payment,59012
Software & SaaS,Rowe Group,Online Payment,53070
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Logistics,Coffey-Phillips,POS Purchase,57164
Professional Services,"Garcia, Humphrey and Baker",Recurring Subscription,61029
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Software & SaaS,Strickland-Shaw,Adjustment,64719
Office Supplies,Novak and Sons,Wire Transfer,67571
Professional Services,Anderson-Bell,POS Purchase,57164
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Professional Services,Doyle Ltd,Wire Transfer,63825
Professional Services,Buchanan LLC,POS Purchase,57164
Software & SaaS,Ware and Sons,Adjustment,69349
Marketing,Cortez LLC,ACH Debit,54572
Marketing,Blake and Sons,Online Payment,53070
Professional Services,Ortiz Ltd,ACH Debit,65054
Utilities,Roberts-Landry,Wire Transfer,53358
Utilities,"Williams, Mccoy and Cook",Adjustment,61270
Travel & T&E,"Johnson, Miller and King",Online Payment,53169
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Utilities,Cook and Sons,Wire Transfer,53358
Software & SaaS,"Mcclain, Miller and Henderson",Adjustment,69349
Utilities,Parsons-Hall,Adjustment,64719
Travel & T&E,Stanley PLC,ACH Debit,61270
Utilities,Bailey-Cook,Adjustment,69309
Utilities,Johnson-Carlson,Wire Transfer,51423
Logistics,"Shields, Cochran and Adams",Adjustment,61270
Utilities,Estrada-Nolan,ACH Debit,65054
Travel & T&E,Bass PLC,Service Fee,63746
Marketing,Lyons-Bender,Service Fee,63746
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Office Supplies,"Wood, Tran and Cooper",ACH Debit,52848
Marketing,Miller-Wright,ACH Debit,62403
Software & SaaS,Ryan PLC,Refund,69726
Marketing,Armstrong-Andrews,Refund,62449
Marketing,Armstrong-Andrews,Refund,62449
Software & SaaS,Davis and Sons,ACH Debit,62403
Logistics,Smith-Frost,Adjustment,64719
Travel & T&E,Stanley PLC,ACH Debit,61270
Utilities,Garner-Thornton,Wire Transfer,53358
Utilities,Gibson Ltd,Service Fee,53070
Utilities,Burgess-Thompson,Adjustment,64719
Marketing,Brock-Mcdonald,Adjustment,69309
Software & SaaS,Bowen Group,Service Fee,63825
Marketing,Thompson Ltd,Online Payment,53070
Professional Services,"Downs, Morris and Maddox",ACH Debit,52848
Logistics,"Wright, Garcia and Deleon",Wire Transfer,63825
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Office Supplies,Campbell-Clark,Adjustment,61270
Professional Services,"Daniels, Adkins and Brown",Service Fee,68089
Professional Services,"Ross, Robinson and Bright",POS Purchase,57164
Logistics,Price LLC,Wire Transfer,67571
Marketing,"Williams, Johnson and Wright",Service Fee,53039
Software & SaaS,"Adams, Zuniga and Wong",Service Fee,63825
Utilities,Novak PLC,Refund,57223
Utilities,"Williams, Mccoy and Cook",Adjustment,61270
Travel & T&E,James Group,Adjustment,69349
Utilities,"Winters, Newman and Brown",Wire Transfer,68089
Logistics,Williams Inc,POS Purchase,57164
Logistics,Ford-Spencer,Wire Transfer,62403
Software & SaaS,"Phillips, Spence and Barrett",Adjustment,69349
Software & SaaS,Manning Group,Wire Transfer,51423
Software & SaaS,Hooper PLC,Adjustment,69309
Logistics,Combs Ltd,Service Fee,53070
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Travel & T&E,Jones-Young,ACH Debit,65054
Travel & T&E,"Tapia, Vaughn and Lee",ACH Debit,52848
Office Supplies,"Smith, Montoya and Evans",Wire Transfer,53358
Logistics,Donovan-Harris,Online Payment,53169
Logistics,"Harper, Smith and Buchanan",Service Fee,63746
Office Supplies,Stafford Inc,Online Payment,53070
Logistics,Robinson-Lee,Service Fee,53039
Professional Services,Crosby-Ramirez,Wire Transfer,67571
Software & SaaS,"Fisher, Wilson and Brown",Wire Transfer,58667
Professional Services,"Turner, Schneider and Johnson",Adjustment,69309
Utilities,"Evans, Hayden and Vaughn",Service Fee,53070
Office Supplies,Good-Hodges,ACH Debit,61270
Office Supplies,Jones-Hensley,POS Purchase,57164
Utilities,Morgan-Schwartz,POS Purchase,57164
Software & SaaS,"Turner, Riggs and Roman",Refund,69726
Travel & T&E,Brown Group,Refund,69726
Travel & T&E,Arnold and Sons,POS Purchase,56515
Logistics,"Gallegos, Adams and White",Adjustment,61270
Marketing,Howard-Jordan,Adjustment,69349
Utilities,Rodriguez-Johnson,Adjustment,61270
Travel & T&E,Scott and Sons,Online Payment,53169
Software & SaaS,"Adams, Zuniga and Wong",Service Fee,63825
Utilities,"Martin, Rose and Obrien",Wire Transfer,63825
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Office Supplies,Green-Wright,Adjustment,64719
Professional Services,Medina-Navarro,Service Fee,63825
Professional Services,Garcia LLC,ACH Debit,61270
Travel & T&E,"Valentine, Joyce and Murray",Wire Transfer,51423
Professional Services,"Hernandez, Thompson and Boyd",Wire Transfer,68089
Marketing,Thompson Ltd,Online Payment,53070
Software & SaaS,"Dyer, Potter and Mack",POS Purchase,57164
Utilities,Bennett Group,Wire Transfer,51423
Office Supplies,Williams-Brown,ACH Debit,52848
Logistics,"Lopez, Jacobs and Mason",Wire Transfer,58667
Professional Services,Hughes-Alvarado,Wire Transfer,63825
Professional Services,Frazier Inc,Refund,57223
Software & SaaS,"Schmidt, Hansen and Stewart",ACH Debit,61270
Professional Services,Larson-Holloway,Online Payment,53169
Software & SaaS,Russell Group,ACH Debit,62403
Professional Services,Wright and Sons,Wire Transfer,51423
Travel & T&E,Strickland-Palmer,Adjustment,69349
Logistics,"Marks, Cook and Aguilar",Recurring Subscription,61029
Travel & T&E,Hernandez Inc,Refund,57223
Software & SaaS,"Yates, Ramsey and Pittman",Refund,62449
Utilities,Baird-Sanchez,Refund,62449
Logistics,King-Martinez,ACH Debit,61270
Logistics,Hicks-Hill,Online Payment,53070
Logistics,Dickson-Brady,Wire Transfer,53358
Logistics,Hayes and Sons,ACH Debit,62403
Logistics,Dickson-Brady,Wire Transfer,53358
Professional Services,Byrd-Le,Refund,69726
Office Supplies,"Snyder, Campos and Callahan",Wire Transfer,68089
Travel & T&E,Jones-Young,ACH Debit,65054
Marketing,Bright-Francis,Wire Transfer,53358
Professional Services,"Watson, Anderson and Brown",Online Payment,53070
Professional Services,Taylor and Sons,Online Payment,53169
Office Supplies,"Thomas, Lee and Greene",POS Purchase,57164
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Professional Services,"Matthews, Smith and Hubbard",Wire Transfer,53358
Office Supplies,Mcdaniel Group,POS Purchase,57164
Marketing,Smith and Sons,Service Fee,68089
Logistics,Smith-Grimes,Refund,69726
Travel & T&E,Young-Martinez,Wire Transfer,58667
Office Supplies,Jones-Hensley,POS Purchase,57164
Office Supplies,Lam LLC,Wire Transfer,63825
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Office Supplies,Williams-Brown,ACH Debit,52848
Utilities,Parsons-Hall,Adjustment,64719
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Marketing,"Smith, Gilmore and Johnston",POS Purchase,56515
Marketing,"Bentley, Byrd and Orr",Refund,69726
Utilities,Baird-Sanchez,Refund,62449
Software & SaaS,"Brennan, Wallace and Benson",Refund,69726
Travel & T&E,"Shaw, Nelson and Martin",Adjustment,69349
Travel & T&E,"Gould, Marshall and Scott",Service Fee,53039
Travel & T&E,Blake Group,Wire Transfer,63825
Utilities,Williams PLC,Service Fee,53039
Marketing,"Becker, Taylor and Davis",Online Payment,59012
Travel & T&E,"Miller, Murphy and Craig",Wire Transfer,67571
Utilities,Roberts-Landry,Wire Transfer,53358
Office Supplies,Valentine-Holland,Wire Transfer,53358
Professional Services,"Watson, Anderson and Brown",Online Payment,53070
Marketing,"Ramsey, Whitney and Coffey",Refund,57223
Utilities,Roberts-Landry,Wire Transfer,53358
Utilities,Bailey-Cook,Adjustment,69309
Utilities,Cook and Sons,Wire Transfer,53358
Professional Services,"Garcia, Humphrey and Baker",Recurring Subscription,61029
Logistics,Harper and Sons,ACH Debit,62403
Logistics,Robinson-Lee,Service Fee,53039
